Dataset Events,,,,,,
Dataset,Marked on Device,Note,Start,End,trial,
LOG02_0078_2015_02_24,TRUE,,20:15:09,N/A,26,
LOG02_0078_2015_02_24,TRUE,,20:15:12,N/A,26,
LOG02_0078_2015_02_24,TRUE,,20:15:21,N/A,27,
LOG02_0078_2015_02_24,TRUE,,20:15:27,N/A,27,
LOG02_0078_2015_02_24,TRUE,,20:15:29,N/A,27,
LOG02_0078_2015_02_24,TRUE,,20:15:38,N/A,28,
LOG02_0078_2015_02_24,TRUE,,20:15:44,N/A,28,
LOG02_0078_2015_02_24,TRUE,,20:15:45,N/A,28,
LOG02_0078_2015_02_24,TRUE,,20:15:54,N/A,29,
LOG02_0078_2015_02_24,ADDED,,20:15:59,N/A,29,added
LOG02_0078_2015_02_24,TRUE,,20:16:01,N/A,29,
LOG02_0078_2015_02_24,TRUE,,20:16:10,N/A,30,
LOG02_0078_2015_02_24,TRUE,,20:16:15,N/A,30,
LOG02_0078_2015_02_24,TRUE,,20:16:17,N/A,30,
LOG02_0078_2015_02_24,TRUE,,20:16:25,N/A,31,
LOG02_0078_2015_02_24,TRUE,,20:16:30,N/A,31,
LOG02_0078_2015_02_24,ADDED,,20:16:32,N/A,31,added
LOG02_0078_2015_02_24,TRUE,,20:16:37,N/A,32,
LOG02_0078_2015_02_24,TRUE,,20:16:43,N/A,32,
LOG02_0078_2015_02_24,TRUE,,20:16:45,N/A,32,
